MessageType,Seconds,Nanoseconds,r,theta,color,Latitude,Longitude,Position.x,Position.y,Position.z,Orientation.x,Orientation.y,Orientation.z,Orientation.w,LinearAccel.x,LinearAccel.y,LinearAccel.z,LeftFrontSpeed,LeftBackSpeed,RightFrontSpeed,RightBackSpeed
Imu,215,851000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0372849428298913,0.0194119152353135,9.873102527662864,,,,
Imu,215,852000000,,,,,,,,,4.431777224108239e-08,-9.689063646530134e-06,7.467362256921702e-10,0.99999999995306,-0.0145107695603337,0.0214538333141048,9.85111075386995,,,,
Imu,215,853000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0397146427627404,0.0304824242792712,9.734656939231744,,,,
CarState,215,854000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,854000000,,,,,,,,,4.431777233199071e-08,-9.689063646530403e-06,7.46736249966396e-10,0.99999999995306,-0.0450197609596269,0.0324663507028163,9.91489187582153,,,,
WheelSpeeds,215,854000000,,,,,,,,,,,,,,,,999.2305908203124,-1.5662742853164673,998.544921875,-1.4234366416931152
Imu,215,855000000,,,,,,,,,4.431777237531568e-08,-9.68906364651709e-06,7.467362614715086e-10,0.99999999995306,0.0497820672204009,-0.0528866464278156,9.845018528853249,,,,
Imu,215,856000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1630655826979356,-0.0838871121697661,9.836386488404626,,,,
Imu,215,857000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1561169721963466,-0.1246362936338146,9.89277412728068,,,,
Cones,215,858000000,13.058756006935536,0.2361400615065788,2.0,,,,,,,,,,,,,,,,
Cones,215,858000000,9.373632706984733,0.3292416950808781,2.0,,,,,,,,,,,,,,,,
Cones,215,858000000,6.712621339446259,0.4266052284357191,2.0,,,,,,,,,,,,,,,,
Cones,215,858000000,2.230131334324064,1.4395586146292485,2.0,,,,,,,,,,,,,,,,
Cones,215,858000000,12.890424878947297,-0.1428898597526134,1.0,,,,,,,,,,,,,,,,
Cones,215,858000000,9.29300094575614,-0.1946016730404518,1.0,,,,,,,,,,,,,,,,
Cones,215,858000000,6.383471361853716,-0.2923242529246276,1.0,,,,,,,,,,,,,,,,
Cones,215,858000000,2.8095752784096204,-1.2823063547398543,1.0,,,,,,,,,,,,,,,,
Cones,215,858000000,3.5579659292826373,-0.5676820886298226,0.0,,,,,,,,,,,,,,,,
Cones,215,858000000,3.837844360163569,-0.5158862802781452,0.0,,,,,,,,,,,,,,,,
Cones,215,858000000,3.9927792030570313,0.7352662850475181,0.0,,,,,,,,,,,,,,,,
Cones,215,858000000,4.338654896538212,0.676622123474367,0.0,,,,,,,,,,,,,,,,
Imu,215,858000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0500945726515183,0.0115982206697786,9.74614695045699,,,,
CarState,215,859000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,859000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0676157702196736,0.044508086208494,9.882841551712945,,,,
WheelSpeeds,215,859000000,,,,,,,,,,,,,,,,998.5111083984376,-1.1683310270309448,998.677978515625,-0.7435638308525085
Imu,215,860000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.041048365301298,-0.0885437618495402,9.716508832162551,,,,
Imu,215,861000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1227021261700361,0.1174766340628686,9.791095912738353,,,,
Imu,215,862000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0199366596160347,-0.1525936805278294,9.833494854743304,,,,
Imu,215,863000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0805959634081094,0.073391069071671,9.539437940171974,,,,
CarState,215,864000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,864000000,,,,,,,,,4.4317772778558215e-08,-9.689063646522092e-06,7.4673636927715e-10,0.99999999995306,-0.0465993189972956,0.0554583442922916,9.8626825131763,,,,
WheelSpeeds,215,864000000,,,,,,,,,,,,,,,,1000.0610961914062,0.328559935092926,997.5017700195312,1.7855993509292605
Imu,215,865000000,,,,,,,,,4.4317772821345323e-08,-9.689063646526576e-06,7.467363806642922e-10,0.99999999995306,0.0322583063762769,0.0442675567921801,9.84019767390629,,,,
Imu,215,866000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0420552047005144,-0.07360098850325,9.905917330176768,,,,
Imu,215,867000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0512359111497226,0.0260850841532103,9.68616696487415,,,,
Imu,215,868000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0385687323998015,0.0696588592753184,9.909883001080605,,,,
CarState,215,869000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,869000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0514394061223771,-0.0634849677703091,9.758301676648474,,,,
WheelSpeeds,215,869000000,,,,,,,,,,,,,,,,1000.2427978515624,-0.5476889610290527,1000.0098266601562,-0.3768015205860138
Imu,215,870000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0583791603838106,0.0343494873153008,9.900291310547416,,,,
Imu,215,871000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0081422584083354,0.0045092816020925,9.91850437059281,,,,
Imu,215,872000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0219541541809484,0.1730302573493615,9.775560477518288,,,,
Imu,215,873000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0576374412143184,-0.0382026854667454,9.822559111186996,,,,
CarState,215,874000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,874000000,,,,,,,,,4.4317773223323615e-08,-9.68906364653003e-06,7.467364881912168e-10,0.99999999995306,0.1109332356908778,-0.1226360943508867,9.783612251305357,,,,
WheelSpeeds,215,874000000,,,,,,,,,,,,,,,,998.9727783203124,-0.1343345791101455,1000.6109619140624,0.6920590996742249
Imu,215,875000000,,,,,,,,,4.4317773266706486e-08,-9.689063646539507e-06,7.467364997129432e-10,0.99999999995306,-0.0115976772497837,0.0783782447276518,9.765494600125876,,,,
Imu,215,876000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.014572441460499,-0.1111983488554868,9.753414662401338,,,,
Imu,215,877000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1205992734101982,0.088739983167059,9.863748951476088,,,,
Imu,215,878000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0964474042222438,0.1062659112575676,9.839249410173606,,,,
CarState,215,879000000,,,,,,0.0,0.0,0.257707686559895,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,879000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0258588602272937,0.0079698452879038,9.96453583127611,,,,
WheelSpeeds,215,879000000,,,,,,,,,,,,,,,,999.4411010742188,0.8053896427154541,999.6624755859376,0.2789160311222076
Imu,215,880000000,,,,,,,,,4.431777348895505e-08,-9.689063646539938e-06,7.467365591417613e-10,0.99999999995306,-0.011210696795697,0.1781866944671044,9.779900745467597,,,,
Imu,215,881000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.011706922893256,-0.0337052900388328,9.813115986657792,,,,
Imu,215,882000000,,,,,,,,,4.431777357864289e-08,-9.689063646538813e-06,7.467365831586603e-10,0.99999999995306,-0.0825206722674343,0.1244343591007389,9.90516207672691,,,,
Imu,215,883000000,,,,,,,,,4.4317773622723466e-08,-9.689063646539356e-06,7.46736594949838e-10,0.99999999995306,-0.0144352488282699,0.1216389459336576,9.716069254792828,,,,
CarState,215,884000000,,,,,,0.0,0.0,0.2577076865598951,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,884000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0249552235584224,0.086812206906772,9.786494288455144,,,,
WheelSpeeds,215,884000000,,,,,,,,,,,,,,,,998.7547607421876,-0.8353716731071472,998.7544555664062,-0.4034667313098907
Imu,215,885000000,,,,,,,,,4.431777371197639e-08,-9.689063646521232e-06,7.467366187431185e-10,0.99999999995306,-0.0188731454829454,-0.0860536127384671,9.702286728796125,,,,
Imu,215,886000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0599249943108104,-0.0634441554577385,9.822616795474543,,,,
Imu,215,887000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0636287673911621,0.0406937854005715,9.796433154884165,,,,
Imu,215,888000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0976225994511143,0.1162965031374687,9.878596549707648,,,,
CarState,215,889000000,,,,,,0.0,0.0,0.2577076865598951,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,889000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1051099185653113,0.0236452663444968,9.86281168089677,,,,
WheelSpeeds,215,889000000,,,,,,,,,,,,,,,,999.136474609375,1.1030311584472656,997.6240234375,0.569383442401886
Imu,215,890000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0340710140602596,-0.1376824211927061,9.74971489556714,,,,
Imu,215,891000000,,,,,,,,,4.4317773983634266e-08,-9.68906364651432e-06,7.467366912681536e-10,0.99999999995306,-0.1200119415698626,-0.0130785698997592,9.870177646380265,,,,
Imu,215,892000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1137917229871719,-0.2223850743037996,9.846169872495942,,,,
Imu,215,893000000,,,,,,,,,0.0,0.0,0.0,1.0,0.091365598601667,-0.0252037767222202,9.858046985936385,,,,
CarState,215,894000000,,,,,,0.0,0.0,0.2577076865598951,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,894000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1199354291675933,-0.0608601424750622,9.738533251594925,,,,
WheelSpeeds,215,894000000,,,,,,,,,,,,,,,,998.3772583007812,-0.1620968133211136,998.6284790039062,0.374074250459671
Imu,215,895000000,,,,,,,,,4.431777416016401e-08,-9.689063646518264e-06,7.467367384336926e-10,0.99999999995306,-0.003941326654989,0.0316331383207057,9.846362717063087,,,,
Imu,215,896000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.027223885260809,0.1343915070070512,9.767385395736657,,,,
Imu,215,897000000,,,,,,,,,4.4317774249098646e-08,-9.689063646492665e-06,7.467367622854503e-10,0.99999999995306,-0.0465724444357222,-0.1476215982110399,9.602820799397628,,,,
Cones,215,898000000,13.097930822868744,0.2321887533788431,2.0,,,,,,,,,,,,,,,,
Cones,215,898000000,9.402166594478198,0.3214158097783136,2.0,,,,,,,,,,,,,,,,
Cones,215,898000000,6.7724815567553085,0.4192522341412247,2.0,,,,,,,,,,,,,,,,
Cones,215,898000000,2.213687632679706,1.4483574141494011,2.0,,,,,,,,,,,,,,,,
Cones,215,898000000,13.095781119303222,-0.1535200406208047,1.0,,,,,,,,,,,,,,,,
Cones,215,898000000,9.16425262191154,-0.1955507842735621,1.0,,,,,,,,,,,,,,,,
Cones,215,898000000,6.424063380956869,-0.2981924775702227,1.0,,,,,,,,,,,,,,,,
Cones,215,898000000,2.818905176210092,-1.27249686051134,1.0,,,,,,,,,,,,,,,,
Cones,215,898000000,3.553156128131423,-0.5730451871904197,0.0,,,,,,,,,,,,,,,,
Cones,215,898000000,3.9403557028261016,-0.5040274403296565,0.0,,,,,,,,,,,,,,,,
Cones,215,898000000,4.032546011103223,0.7320437300086341,0.0,,,,,,,,,,,,,,,,
Cones,215,898000000,4.347246250565282,0.682873182998423,0.0,,,,,,,,,,,,,,,,
Imu,215,898000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1512764003262278,-0.0534204147955533,9.828757397233757,,,,
CarState,215,899000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,899000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0440944579804962,-0.128372889347846,9.776939874135822,,,,
WheelSpeeds,215,899000000,,,,,,,,,,,,,,,,997.8281860351562,0.7213960289955139,998.2605590820312,0.1919136643409729
Imu,215,900000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1124786959640733,0.0289749423045523,9.850527356454297,,,,
Imu,215,901000000,,,,,,,,,4.4317774426901145e-08,-9.689063646493273e-06,7.467368098669252e-10,0.99999999995306,-0.0064075027151928,0.0707776219363161,9.939909214415856,,,,
Imu,215,902000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0089415824329376,0.0631447536020263,9.875018990527057,,,,
Imu,215,903000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0446518733608549,0.0284479073674106,9.706678588403314,,,,
CarState,215,904000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,904000000,,,,,,,,,0.0,0.0,0.0,1.0,0.025041752853465,0.003538763881596,9.768495402926524,,,,
WheelSpeeds,215,904000000,,,,,,,,,,,,,,,,999.8583984375,1.9965630769729612,998.673095703125,-0.8208375573158264
Imu,215,905000000,,,,,,,,,4.43177746056032e-08,-9.689063646500217e-06,7.467368575171429e-10,0.99999999995306,0.0721035014278397,0.0696676012464106,9.949036003677984,,,,
Imu,215,906000000,,,,,,,,,4.431777465215601e-08,-9.689063646497393e-06,7.467368699738611e-10,0.99999999995306,0.096676785123248,0.0724324052941038,9.861289605357562,,,,
Imu,215,907000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0218054348720571,0.0407938629529761,9.809087617844606,,,,
Imu,215,908000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0148866136740647,0.0742618698967868,9.876738995889708,,,,
CarState,215,909000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,909000000,,,,,,,,,0.0,0.0,0.0,1.0,0.094517039426205,0.093067431187541,9.862154057726046,,,,
WheelSpeeds,215,909000000,,,,,,,,,,,,,,,,998.970458984375,1.4642499685287476,1000.0487060546876,0.233269602060318
Imu,215,910000000,,,,,,,,,4.431777483147487e-08,-9.689063646502915e-06,7.467369177607002e-10,0.99999999995306,-0.0325917989225628,0.0806144335720766,9.839080527290095,,,,
Imu,215,911000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0442094055040007,0.1164078172111352,9.81401673362137,,,,
Imu,215,912000000,,,,,,,,,4.4317774922191915e-08,-9.689063646478516e-06,7.467369420103086e-10,0.99999999995306,0.052496515141046,0.0357405536140055,9.825210558963253,,,,
Imu,215,913000000,,,,,,,,,4.4317774966851344e-08,-9.689063646484066e-06,7.467369539333176e-10,0.99999999995306,0.0352619522657981,0.028715431550651,9.703673264394771,,,,
CarState,215,914000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,914000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0203205101736117,0.0927494664368401,9.74553129896992,,,,
WheelSpeeds,215,914000000,,,,,,,,,,,,,,,,998.3119506835938,-0.3934735357761383,998.63671875,-0.2338751703500747
Imu,215,915000000,,,,,,,,,4.431777505635828e-08,-9.68906364648422e-06,7.467369777882603e-10,0.99999999995306,-0.0563660152285826,0.0325674901946108,9.673648713617908,,,,
Imu,215,916000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0358232544512073,0.004638137488696,9.803333408273955,,,,
Imu,215,917000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1453315724350461,0.0579866950483999,9.866754836523986,,,,
Imu,215,918000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1205969310827827,-0.0477130479458267,9.704693664264662,,,,
CarState,215,919000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,919000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0760328003103821,0.0050927915298602,9.842964776615412,,,,
WheelSpeeds,215,919000000,,,,,,,,,,,,,,,,998.7255249023438,-0.6559188365936279,998.6373291015624,1.6141033172607422
Imu,215,920000000,,,,,,,,,4.4317775281727676e-08,-9.689063646494304e-06,7.467370379246882e-10,0.99999999995306,-0.1042248148758081,0.0488300198375564,9.866275838010427,,,,
Imu,215,921000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0769424460189742,0.0743565739007866,9.791177495533532,,,,
Imu,215,922000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0923972047069451,0.0870784600422439,9.954855246038786,,,,
Imu,215,923000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0076453399570402,0.0161479757103508,9.726379610318675,,,,
CarState,215,924000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,924000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0465910592227404,0.0340045988650054,9.769187327834064,,,,
WheelSpeeds,215,924000000,,,,,,,,,,,,,,,,999.961181640625,0.4423658549785614,999.8963623046876,0.5645406246185303
Imu,215,925000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1505950444837864,-0.019907268486714,9.694686864414022,,,,
Imu,215,926000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0916670697743133,0.0477246100148233,9.993218159867618,,,,
Imu,215,927000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0687627920521468,0.0507247924924228,9.692742634523366,,,,
Imu,215,928000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0467564640500785,0.0756883265313313,9.855194510458412,,,,
CarState,215,929000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,929000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0714592143998544,0.0948123730528525,9.79596973099751,,,,
WheelSpeeds,215,929000000,,,,,,,,,,,,,,,,1000.4430541992188,0.884153425693512,998.3245849609376,-2.1127724647521973
Imu,215,930000000,,,,,,,,,4.4317775727472895e-08,-9.689063646502748e-06,7.467371570940827e-10,0.99999999995306,0.1209600424286234,-0.0772613414481893,9.827783304030104,,,,
Imu,215,931000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0429625879032994,0.162946086957,9.758372639744014,,,,
Imu,215,932000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.046533452360676,-0.1087538516584535,9.729002488164856,,,,
Imu,215,933000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0545032170811706,0.0425982947897582,9.865813821612308,,,,
CarState,215,934000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,934000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.000208633738751,0.0238895088534027,9.910152948714629,,,,
WheelSpeeds,215,934000000,,,,,,,,,,,,,,,,997.5359497070312,0.5613975524902344,999.6696166992188,-0.992977499961853
Imu,215,935000000,,,,,,,,,4.431777594900321e-08,-9.689063646508833e-06,7.467372163836117e-10,0.99999999995306,-0.0371670239681717,0.0336716301538586,9.813517715962025,,,,
Imu,215,936000000,,,,,,,,,4.431777599488586e-08,-9.689063646507544e-06,7.467372286932207e-10,0.99999999995306,0.005997483111339,-0.1609672560717051,9.754996346616652,,,,
Imu,215,937000000,,,,,,,,,4.431777603858638e-08,-9.689063646509024e-06,7.467372403842035e-10,0.99999999995306,0.1052398803061956,0.0106015809991823,9.892355378307522,,,,
Cones,215,938000000,13.393579266291692,0.2272690835429614,2.0,,,,,,,,,,,,,,,,
Cones,215,938000000,9.41212903081281,0.3292148568259123,2.0,,,,,,,,,,,,,,,,
Cones,215,938000000,6.652113663853546,0.431012030516728,2.0,,,,,,,,,,,,,,,,
Cones,215,938000000,2.2261503728276444,1.4593717209179655,2.0,,,,,,,,,,,,,,,,
Cones,215,938000000,13.354597410615622,-0.1461073121358315,1.0,,,,,,,,,,,,,,,,
Cones,215,938000000,9.181404584539878,-0.1920524916899161,1.0,,,,,,,,,,,,,,,,
Cones,215,938000000,6.33021404745539,-0.2952662601053253,1.0,,,,,,,,,,,,,,,,
Cones,215,938000000,2.805567234476912,-1.2904354559427202,1.0,,,,,,,,,,,,,,,,
Cones,215,938000000,3.49725130173679,-0.575661079907679,0.0,,,,,,,,,,,,,,,,
Cones,215,938000000,3.833097042789452,-0.5160821430537641,0.0,,,,,,,,,,,,,,,,
Cones,215,938000000,4.023336578892241,0.7274111464117816,0.0,,,,,,,,,,,,,,,,
Cones,215,938000000,4.306395795655774,0.6778673664244993,0.0,,,,,,,,,,,,,,,,
Imu,215,938000000,,,,,,,,,4.431777608402809e-08,-9.68906364650957e-06,7.467372524821064e-10,0.99999999995306,0.1004732991715682,-0.1282503194166874,9.741931683051932,,,,
CarState,215,939000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,939000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0514059855256407,-0.0594451227950441,9.861637077365708,,,,
WheelSpeeds,215,939000000,,,,,,,,,,,,,,,,998.2549438476562,-0.92618727684021,998.9751586914062,1.0322914123535156
Imu,215,940000000,,,,,,,,,4.431777617393028e-08,-9.68906364651176e-06,7.467372764289447e-10,0.99999999995306,-0.013859482568976,0.2339583811996507,9.786859337497305,,,,
Imu,215,941000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0542398407143012,-0.0068559386401212,9.855003385987745,,,,
Imu,215,942000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0100939833878326,-0.1959453846170708,9.766717052115084,,,,
Imu,215,943000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0443974612716512,0.0940914813783134,9.711623810379288,,,,
CarState,215,944000000,,,,,,0.0,0.0,0.2577076865598952,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,944000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1160356315918842,-0.0453964605616599,9.808351672005504,,,,
WheelSpeeds,215,944000000,,,,,,,,,,,,,,,,1000.3927001953124,-0.3013174831867218,999.3490600585938,0.0785427838563919
Imu,215,945000000,,,,,,,,,4.431777639836277e-08,-9.689063646510855e-06,7.467373363643871e-10,0.99999999995306,0.0571627448543736,0.0658168085912345,9.83679221967591,,,,
Imu,215,946000000,,,,,,,,,4.4317776444581496e-08,-9.689063646510054e-06,7.46737348749843e-10,0.99999999995306,-0.1498033145151416,-0.0042726074973947,9.738467305809532,,,,
Imu,215,947000000,,,,,,,,,4.4317776488911283e-08,-9.68906364651152e-06,7.467373605812445e-10,0.99999999995306,0.0102666605851022,0.0993095752880709,9.899228750967843,,,,
Imu,215,948000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0085323453432684,-0.217976549359996,9.745173215012722,,,,
CarState,215,949000000,,,,,,0.0,0.0,0.2577076865598953,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,949000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1244525991315722,-0.0374813678056557,9.962595542563191,,,,
WheelSpeeds,215,949000000,,,,,,,,,,,,,,,,996.9081420898438,-0.9359374642372132,999.1177978515624,-1.3446248769760132
Imu,215,950000000,,,,,,,,,4.431777662371298e-08,-9.68906364649144e-06,7.46737396507235e-10,0.99999999995306,0.0936759866187556,0.0066022040853051,9.623619262571342,,,,
Imu,215,951000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0147085328424795,0.0522185244565147,9.702610631864331,,,,
Imu,215,952000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1355636941904863,-0.0744526152371317,9.811945815898186,,,,
Imu,215,953000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0086800531376438,0.0429914397001552,9.84317061401782,,,,
CarState,215,954000000,,,,,,0.0,0.0,0.2577076865598953,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,954000000,,,,,,,,,4.431777680469978e-08,-9.689063646488568e-06,7.467374449073686e-10,0.99999999995306,0.0888295911678527,0.0416301554865142,9.774419123194944,,,,
WheelSpeeds,215,954000000,,,,,,,,,,,,,,,,1000.343505859375,-0.0027096781414002,998.1515502929688,-0.5717548131942749
Imu,215,955000000,,,,,,,,,4.4317776848708466e-08,-9.689063646490554e-06,7.467374565712441e-10,0.99999999995306,0.0338474422148626,-0.0520593590520719,9.810923474419209,,,,
Imu,215,956000000,,,,,,,,,4.4317776894541366e-08,-9.689063646486996e-06,7.46737468871319e-10,0.99999999995306,-0.0946196337542617,0.0885524609116609,9.890308718900032,,,,
Imu,215,957000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0274072603211425,0.0407088158322832,9.822036880262583,,,,
Imu,215,958000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0081481942392474,0.0953994961907847,10.016596484087769,,,,
CarState,215,959000000,,,,,,0.0,0.0,0.2577076865598953,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,959000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1946108603744964,-0.0036138607204693,9.657759793348164,,,,
WheelSpeeds,215,959000000,,,,,,,,,,,,,,,,998.3103637695312,1.5149734020233154,999.5704956054688,1.0165151357650757
Imu,215,960000000,,,,,,,,,4.4317777071781045e-08,-9.68906364647064e-06,7.467375162098648e-10,0.99999999995306,0.2010551886722127,0.1030534381883255,9.809623113422935,,,,
Imu,215,961000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1053068355217638,-0.0824552310624733,9.662752766084422,,,,
Imu,215,962000000,,,,,,,,,4.4317777159920084e-08,-9.689063646468294e-06,7.467375398948564e-10,0.99999999995306,-0.0015399983685943,-0.0214012797956715,9.756064189321863,,,,
Imu,215,963000000,,,,,,,,,4.4317777203506043e-08,-9.689063646468816e-06,7.467375515837408e-10,0.99999999995306,-0.0187361972421186,-0.0814033890202552,9.897532236735747,,,,
CarState,215,964000000,,,,,,0.0,0.0,0.2577076865598953,0.0,0.0,0.0,1.0,,,,,,,
Imu,215,964000000,,,,,,,,,4.431777724825008e-08,-9.689063646469009e-06,7.467375636126123e-10,0.99999999995306,0.0404078640171701,-0.0957224590043299,9.83282109087454,,,,
WheelSpeeds,215,964000000,,,,,,,,,,,,,,,,1000.0365600585938,-0.7858456373214722,998.8753051757812,0.7534719705581665
